,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
201,0.24252071296873665,-0.8070594712102215,-0.3123625300005321,-1.8438981750109094,0.25855909868001753,0.575958580300518,0.0,0.04981920256620181,-0.5738698891685977,0.0,0.14048730988693567,1.0735116260792108,0.36412267028941475,-0.15927655017822967,-0.7195970041262728,-0.7391726535344217,-0.9302215132500015,-0.2762934381167845
220,-0.07674752455765552,-0.01210911010700815,0.46579676789830377,-0.33833091339082977,0.06142203843416894,0.1034658707203391,0.0560515115639579,0.15734731779074443,0.23839062417096643,0.32938681010106313,0.0427564233517263,0.10257120645713799,0.037424778248811026,0.042385282900351144,0.028776772443721548,0.0882234206026044,0.09591354434157864,0.1036487921968109
239,-0.41558355335498887,0.3431088139131306,-0.36012568004509504,-0.11258944533844263,0.11648133040600615,0.30188030763363016,0.0,0.002751623228002278,0.013296827877827225,0.0,0.2753404732151575,-0.018929783438901872,-0.08300995088572122,-0.2751458912654049,-0.4043337428265572,0.14155149322835683,0.8341546196856073,0.21156700292408734
429,0.7744245250929268,0.45291430583198283,0.30489839738984115,0.3048983973898441,-0.5647365799900568,1.2402431424588367,0.0,-0.2377589272139872,-2.729945617896795,0.0,0.5619544918020194,-1.0771759779282137,1.063399612163699,0.5393905874966343,-0.07487393742079629,-1.9313168003525085,-1.1329741019672803,-1.8346144755640579
436,-0.8248099976934163,0.4222203611713672,0.3582369605925721,-0.7957965617253789,-0.4214917102560095,0.2378513389875394,1.0073210270388493,-0.036778394161623484,0.5160463488945063,0.0,-0.19642025342137784,0.35823696059257704,-0.2926919913713779,0.04105387839539851,-0.09131054739821776,-0.08819586172299038,0.8854290893015826,-0.9709516516566217
544,0.21080187642303247,0.06745869205235505,-1.199518997982436,-0.14483776459324477,-0.6121993353163654,0.020047432900037247,0.19956154275871751,0.6464943483307496,-0.0009059740479056559,0.0,-0.6233481453895677,0.2856226459312657,-0.13570420879624437,0.15166021632939522,-0.16666382854135683,0.1993406249268777,0.18057526310644817,0.5351994332857137
561,-0.2670436871667131,0.15113189127190682,-0.021600681863011686,0.3112591716757539,-0.25085171896683506,0.10649576883286901,0.0,0.07491801974965881,-0.3136360183300364,0.21689151571390008,-0.3042384049465541,-0.33839973693469577,0.5619547881446335,0.23665547945962237,-0.2938766228452825,-0.1386194657153552,0.3283504112537172,0.2319555231493208
607,-0.2826437689543288,-0.01865992042647972,0.9851060904001052,-0.7752923030493548,-0.4308309390268187,0.3070568319579359,0.0,0.2682985856451084,0.19559498437177925,1.0945827849539085,0.1412001814210056,-0.6300048361769672,-0.10406524408693883,-0.4107342155727274,0.010224355542891375,-0.23598623916355763,-0.05900445566473448,0.10072225163547317
612,-0.26737323071266617,0.4603417905368024,0.5351977501827913,0.02706434262808001,-1.0569934819856956,0.14019039388432922,0.0,-0.24808469186568163,-0.6445135093313855,-0.7247428160491699,0.32399225899338707,-2.2593751745295347,0.015403063849701066,0.0,0.40245957794327025,0.1185613921424901,1.128308313594701,-0.5651474759326373
646,-0.3818844689740429,0.19262363757052484,0.1402724721919254,0.42815486834810645,-0.4521495372241934,0.5367754919167423,0.0,0.031525987041239066,0.3624567419899766,0.0,0.3441857531850538,0.6936150492262182,-0.6708450540224221,0.8751712844678193,0.537990599247115,-0.7766544414633878,0.06521755190055632,-1.0773449344062227
662,-0.04248713333613778,0.17817418394331452,0.5310513970846903,-0.32766932593160414,-0.2525088388872923,0.35639399202455246,0.0,-0.1278405676980217,0.12833870804624703,0.8292572185068331,0.013591875465682463,0.591753237599003,-0.3990624081896866,-0.049615947365422935,-0.2333317475756527,-0.5590232602285583,0.10035662245062014,0.0568181122160051
666,-0.2304357422181777,0.13044356500332563,-0.2962480264959085,0.04352888444055227,0.33973841330798976,0.35475753336466975,0.6444157059047404,0.40378929550485737,-0.30324830957116256,0.7488823247905015,-0.48898991613489107,-0.07464836208875025,0.35250791663953585,-0.21663560332368795,0.48848252015359017,-0.013283572878180154,0.7139885659959608,-1.230409492265634
4,-0.5342778344527619,-0.3247872406964713,0.5147526442694895,0.24799722634835838,-0.19639921337509844,-0.059473445080456544,0.0,0.6019728329280022,-0.0632628433976817,-0.1205541438525433,-0.05054660305242022,1.3300570456658913,0.9664488709404162,-0.1300104325215098,0.2583918222290775,-0.458347969166747,0.5290064950271114,-0.35287509819965296
7,0.10064448663423078,-0.17131292121928365,-0.4455533281900103,-0.04784831682015741,-0.13519967133842448,0.15811403325059226,-0.012013723136083017,-0.6369644495210911,-0.5428134338423815,0.5255082518687817,-0.22858345171530864,1.425034458253405,0.1825723513113301,0.546716956764782,-0.13414739672949877,-0.03260504370150296,0.2785504588867042,-0.7677386491054544
8,0.7686895102631603,0.10699870825022398,0.11726165783007807,-0.14135151433051893,0.006044082823841929,0.36230867208054135,0.0,0.7828689567153749,0.8558343917396444,0.0,-0.0718712899171691,0.21188285093922826,1.7158147936779125,0.07765926052015944,-0.3144380976255048,-1.0597549472459042,-3.0140608240146176,0.0
16,0.5520136492348492,0.19847262613045222,-0.687043775624835,-0.4502136662875149,-0.4242935315452786,0.026905837293655546,0.0,0.031121219992466836,-0.00026999965786789556,0.0,0.8938063046848277,-0.6870437756248362,0.7362826740193439,0.0600907301726668,0.19294013769597193,-0.04772661918885707,0.668913536382177,-0.16883868465499316
22,-0.3691079650403271,0.1269920356601731,1.2976925424941534,-0.5379488661739369,0.10596822720595925,0.21524049412730017,0.0,0.6317880122766417,0.21232224590421916,0.03831035511036226,0.17532707032029224,-0.9937581496338783,0.10981194882758635,0.041219400628293386,-0.2896095413881547,0.1712405231458844,-0.9243120279533753,-0.8369622573680569
42,0.4435117268084101,-0.47011558797378716,0.4394875616539818,0.36959877050781587,-0.7069544871616793,0.25735471926581355,0.0,-0.40688285419116604,0.26835927202995163,0.0,0.0,0.4126540317707021,-2.599426093513684,0.7204851049084724,-0.4416085021821898,-0.5765828058440635,0.16102884842440643,0.0
44,-0.24107888594882376,-0.043643070968574726,0.43754748143814837,-0.4726789966767556,0.27162452514354085,0.16677172311995908,0.0,0.05804965876892487,0.43270867352462306,1.3257305339186278,0.16190071363685923,1.0674029426278508,0.47386454683267903,0.6542985534087165,0.6548347836641876,-0.2381821106667842,0.32225185797244177,0.07131984924945707
54,-0.18636938988144922,0.06434685371789892,0.004065286414561744,-0.8231364611734591,-0.1615254752782917,0.2468064655897235,-0.3582887499701496,0.004572475967874684,0.25858885072156784,0.5759234497357949,-0.01888637614558291,0.3466257392795627,0.16154375445863625,-0.052305966144575285,-0.015830535379076964,-0.2496142498434485,0.48364507943818974,0.06853431478338215
59,0.07652938161031078,0.11686718073322484,-1.1234453643477766,0.0,0.541479113899382,0.02086806913912858,0.0,0.29098633247251265,0.40208981162873547,0.0,0.2665466744036013,-1.1234453643477733,0.1922375100609853,-2.2315651264569083,0.18387464673686696,-0.09339959692898597,0.12796794079061066,0.0
61,-0.18268498453179027,-0.756961935116386,0.8940358082077743,0.2453567841415685,-0.21153120639648249,0.1655343845225768,0.0,0.5408994160747489,0.33990054164606903,-0.6225422582656753,0.07453252836486782,0.15873275149713728,0.19379203943285117,0.20022011223504538,0.13483021286722963,0.3034777438161326,-0.20625784951394674,-0.2878275454016153
63,-0.24025531871226002,-0.11993929979780882,-0.06639218526078543,-0.077770562594376,-0.3498001526130558,0.10626450453142408,0.30654956849019205,0.2379872204333581,-0.2795194589251425,0.1266405907472647,0.022175342339908984,0.33015515933502676,0.03986116127166514,0.037239276540274875,0.197780785880166,-0.14063994019541842,-0.04558172963950548,-0.17640685846858636
66,-0.3055813236061776,0.2972596086434286,1.284363836208639,-0.4863162445280566,-0.05323335974243913,0.43582143802322415,1.8063201423027355,0.24883481937657198,-0.15263092517775192,0.0579574237530069,-0.0709090432212247,-0.6149891543893473,0.6142535706022848,0.2715926389062736,-0.014506724283113274,-0.2416016896499388,0.2933867918403642,-1.524803490656658
69,-0.09000726567298907,-0.07662081621201054,0.5208064785649665,-0.766086242328665,-0.5017225185877878,-0.07082086825834001,0.0,0.23330943773300838,0.1698585551352694,-0.4598790056444363,0.13347260670151176,-0.17674741781053885,0.23021544350330972,0.195708287605723,-0.08817045032923897,0.12893637395410903,-0.21793130879467626,-0.46177147140805136
71,-0.1174756220647236,0.06097772212549669,0.10480174127751515,0.23383797337728207,-0.007258071402009742,-0.017732620223618607,0.0,0.17676528009652984,-0.10367670092580995,0.062478064784677816,0.05941781994352201,0.16790672754076363,-0.04997554050891356,-0.16100543893471594,0.01913745112963927,0.10891522650842207,0.10511948177782701,0.0
72,-0.035184522386744924,0.3490915779554544,-0.7597056442311082,1.7319628053964695,0.0454492295067771,0.07113230142346565,0.0,0.323929579065301,-0.36006227508525973,0.0,0.3595167382112196,-1.3843432280489858,0.4344924979283103,-0.16935726469691734,0.17058819889746785,-0.5056148541308023,0.6908375179913793,0.0
74,-0.8286658975753566,0.16420469017454362,0.5108188311446425,-1.3086877728645256,-0.4143769439884954,0.05981511610922092,0.0,0.821773374762035,0.5002939038659321,0.0,1.3707969514317522,2.932823094939686,0.3064220544305963,-0.8326085517901561,0.4176281267184114,1.0696042119720515,2.6938339001973715,-0.18311779634389652
77,0.1752944961945993,0.004517634957788741,0.3194477660373394,0.7042157006705766,-0.10184773926964781,0.5426002348255833,0.0,-0.11960724174389584,-0.30526736759434536,0.3972842798600877,0.3188899264351712,0.5978075738109934,-0.20833088226399313,0.4505870910127745,0.18206779429307157,-0.06443108352156178,-0.3171174369854975,0.0
87,-0.046400011459376715,0.06552172713572395,0.714346165764751,-0.3274092828418396,-0.63000213935162,0.35896892481033793,-0.42795475934862115,0.2376055161293632,-0.17912191030566937,0.42887178171566737,0.07570502280096827,-0.7820186989383859,0.031082647782412064,0.1883079661578466,0.07677140636016395,-0.19297929121301644,0.2968525517638081,0.2406675634911346
89,0.20846298639380903,0.20017683651756335,0.03877918570716557,0.3276792522309938,-0.268035130389414,0.42635673130221174,0.0,-0.23775149680151864,0.29949502935552413,0.2735803203418813,0.17359730410900276,0.18885386132122423,-0.18614464408922576,0.14674806861774606,0.22797564041776378,-0.20012271200778553,-0.02394926275464405,-0.5585169546542422
92,0.03868924298922227,-0.28577407363296076,0.0,-0.2934421248124677,-0.10145750920352763,1.1079214905987633,0.0,0.5525058815425729,0.17354710604468876,0.0,-0.17463148695409525,0.0,0.814438866136857,-0.5669492698796137,0.6176470825837947,-0.14218894253222017,0.3404320585731006,-0.6281596858244125
102,-0.3002180542946274,0.656503381870896,0.5980293997238824,-0.366754414098062,0.181889895396927,0.8269734974597501,0.0,0.5416305008376388,-0.04796571561382712,0.7205308419052383,-0.16188600987259247,0.9647838138218153,0.5139578608980162,0.10597525282102437,0.5745473148016218,-0.2013669211908349,-0.08384926683753527,-1.1009673324892875
107,-0.30416655897042166,-0.02207691948412256,-0.7981725684218027,0.48696937686042224,-0.0048570326175637,0.03213617627323981,-0.8582742519524494,-0.2432458696805074,-0.4513626767999987,0.4222887497673512,-0.20711610251965468,-0.5860707439583959,0.21562124494520019,-0.2066408561063087,-0.04606203804418879,-0.13526228562185585,-0.05284276231535908,-0.8334174859600509
119,0.15350722686553575,-0.511850574732139,0.0,0.0,0.2730820141601818,-0.0872717824684222,0.0,0.31678843052255284,-0.5169904744528349,0.0,0.42808212276099944,0.0,-0.08681571969999373,-0.39351639992439275,0.2155372299534783,0.24120421754067306,0.12924758321541238,0.3865530380650148
126,-0.2824652643876653,0.48577895713148095,0.6585780866834476,0.6585780866834471,-0.3457169606219931,0.42139163799795704,0.0,-1.0030588996753156,0.5710037337156937,0.0,0.13632256998413467,0.0,0.2456680320740582,0.2793069438653942,-0.07576346320829648,-0.2056124254891,1.2985480580027189,-0.7168627271696377
134,-0.403824438902224,-0.2500385333782598,0.5517843251684077,0.41745340337213416,-0.2599783295695427,0.4006272790622163,0.0,0.20864437443318823,-1.0451383724674987,0.0,0.9467067333574954,-1.5934695827006697,0.4194826567460509,-0.1808418240124347,0.6281288722490734,-0.6997194011340166,-0.15314004670906228,0.0
140,-0.25860671585133294,0.07072021140602476,0.22093216726178994,0.22093216726179063,-0.17156362755658736,0.20321295972248254,0.0,0.46626689410959776,0.19918453624949092,0.0,0.10922594643766542,-0.5892063034664832,0.03540132555805052,0.17264060231525663,0.0006131219267645983,0.3009910485186039,0.48857260663233343,-0.10038824691482538
143,-0.10897294318949363,0.1812001002136744,-0.45152352847970834,0.014005693480888575,-0.33487790280858465,-0.01752480449063988,0.0,0.12016046418482632,-0.5882646185588571,0.0,-0.3242252558139832,-0.4515235284797164,0.42531501274154493,0.24885513588831035,-0.24011836645045567,-0.6124171955787854,0.32558055533367214,-0.4316412043381215
148,-0.5723064308242807,0.0465467798384707,-0.5512579181012709,-0.008959930822764393,-0.4083790433651491,0.7881039107296783,0.0,0.46532449852861657,-0.020854816169871827,0.0,-0.778039420982975,-0.5512579181012685,0.023446904598696396,0.6229576810304401,-0.04656899216711373,-0.04109198599357729,0.5234260014008559,0.24805570029980067
151,-0.43604550962795885,0.1593931404785222,-0.28619697127502586,0.9844339132905768,-0.33394813569305903,-0.24377171474142412,0.0,0.4000496847620706,0.5990806808487591,0.0,-0.8672096082589442,-0.9068651058012143,-0.39137123620906533,-0.1637930038636807,0.46922462095486916,0.015685927291505725,0.0,0.0
157,0.21742825401892826,0.08900724644354382,-1.3280836044883226,1.5257535052346598,-0.10231408855454449,-0.005844713707394369,0.0,-0.008051667455473713,0.2999395245566414,0.49906075419230156,-0.7622399885594386,-0.05778133388897875,0.1997125087417635,0.2274116150385744,-0.18895048712877793,-0.11617870902169568,0.3021319683961578,0.37012407452821006
158,-0.10498255977074368,-0.023750321726969798,0.44344752215505817,-0.132258365785939,-0.16683388182415052,0.07922842348872938,0.0,0.19754831359372363,-0.023356811541911732,-0.5655648059490497,-0.21426053823713911,-0.23452119410305727,-0.007269068076074726,-0.08367755513674865,0.020041935783931385,0.17269868587417422,0.1970512664776019,-0.3393367202839933
160,-0.18835642107188585,0.06470029829629567,0.16226976220001288,-0.3475874956194573,-0.1446288681441723,0.25986046896844295,0.0,0.09218883068828689,-0.007971140207277532,-0.3437228273789342,0.27552087243501644,-0.041724346246881754,-0.03413910508984628,0.2855634058179184,-0.07756306809935065,-0.19301898183826302,0.4646200929143939,0.21653571575995054
161,-0.20460339177949732,0.38748854638640584,1.8634677283205658,-1.094266640205054,-0.5498624652548179,0.7217884738279535,0.0,-0.18438830508853354,-0.41904662962175965,-3.0062709548441875,-0.9491406807134811,-0.020454558945382745,0.5008959019038753,-0.010959718273313775,-0.35238261887115113,-0.3424188892693785,0.038922105137364715,0.4176450095524244
168,-0.05230496333557833,0.0061415232943809375,0.2646299687281268,-0.16132464713706252,-0.1468360381503223,-0.18079991404882378,0.34879430673918205,0.36329688997591714,0.025905910471679935,1.0082727174692494,-0.15881768029634244,0.20816696016964348,-0.25504122285175235,-0.20094217755229132,-0.175819842436394,-0.254719866903881,0.49621167773921177,-0.3459262154872625
169,-0.16622026250010374,0.005219995482162065,-0.18995794291208584,0.22218910755724391,0.08821377475458997,0.37553028380672204,0.0,0.3664846922665355,0.10791187296237949,0.0,-0.5630807564915177,-0.47305985372406434,0.3130236481832593,0.08118814629928325,0.17366109602113955,0.055847237853366725,0.004324675174656689,-0.10628030814883911
170,-0.20178683769004568,-0.005178596327239383,-0.19033640998746706,-0.19033640998746645,0.2803949732832995,-0.04920695139715528,-0.02756066379309221,0.5413258224560532,-0.059505201015841815,0.0,0.8032758764261261,0.0,0.2962537429165794,0.36076196637510083,0.26518439394307186,-0.0664775301997096,-0.1936238338998949,-0.20892485770835897
174,-0.8636624188097406,-0.2846377300013954,0.06496391731900684,-0.5341399991626994,-0.4678186990398443,0.12123405121633865,0.0,-0.2757112937568468,-0.43216185185274336,-0.32848153351999515,-0.49868996438894,0.5870080634995983,0.04256635292224781,0.2883618581606419,-0.06695130240727189,-0.31280850353832645,-0.503663233568467,-0.33035554212528623
175,-0.7509022069866039,0.12820168292183787,-1.770053469624562,-0.10042677171246407,-1.7323631550790868,-1.08061079435133,0.0,-0.6865293593767088,-0.1586195937491718,0.0,0.06801603580230985,1.3991628044571083,-1.37616636099144,-0.2854628920495708,0.014656203213983561,-0.2818516302768993,1.519068523688607,-1.4677159236291848
179,-0.028690066474857695,-0.07744520597094627,0.2494217253695595,0.08081083511576963,-0.1366603789498825,0.3273737416594961,1.6108488655536386,0.09249452281212041,0.2587226869877421,-0.33275736933425343,0.18726661028448716,0.20350312004152968,0.1946433226207739,0.16320633859124195,-0.25824934421853074,0.05306466422364084,-0.46336888762548895,-0.4488055934039551
189,0.07893130827962823,-0.37087951377927264,-0.7152394294668438,-1.0393880555749773,-0.5127224116033408,0.004328367874802218,0.0,0.47729682549029817,-0.3884504434156347,-0.23275396874209375,0.26326374590367213,-0.9495017645243696,0.10079433969189014,-0.14446146942664656,0.14735569073246932,0.26024742386711647,-0.13268732644840922,0.6211940420727993
195,0.08739676205646361,0.43780010048204543,-1.317167171486396,0.5289251988275803,0.43080480939333776,0.48657502877099873,0.0,0.14551533594646843,0.02370631625666583,-0.056693583801392104,-0.2857379092381073,1.3190131724992837,0.5532446500386322,-0.19189803695094923,-0.038446406536254356,-0.006625223480422322,0.31612158551328146,0.0
203,-0.16558936785873787,-0.2850839946434125,-2.9827307914489993,0.6977610478222908,-0.09137280554274724,-0.07017756873020882,0.0,0.21620005195324296,-0.026206051673531877,0.944283113066263,0.12461651073065082,-0.016090858866434785,0.1297568303796296,0.12316707566455148,-0.3722047395608086,-0.13634075126704023,0.09264271299216256,-0.08068377707305552
228,-0.13029709104310458,-0.10772988512429865,0.6505348145771415,-0.5807886143944541,0.03552293371093586,0.22192877855514628,0.8940704789173816,0.12962022403628895,0.23136090695992248,0.2744370473492863,0.20604361854974987,0.009076209448520342,0.22180680008272288,-0.14818606173202425,0.0755127415714522,-0.12695560740780426,0.031031241019380193,-0.19148524684762425
232,-0.086785976474199,0.01890651228241486,0.008091049883150604,-0.3253813569511628,-0.2538537867480382,0.11429474123819101,-0.4217094032891486,0.03953407052632053,-0.1030602685590377,-0.3503660204088728,-0.3448834382873659,-0.23386891949531305,0.1356314432265326,-0.15371105805398091,-0.04989070547455837,-0.0776923171052303,-0.18443052436600443,-0.28182080993492276
233,-0.5829626404941597,0.3548661400186495,-0.029392485499793328,-0.029392485499793647,-0.2672950848515502,0.9079549869987444,0.0,0.39071276079071077,0.09393216754558924,0.0,-0.17848612118414328,-0.4725124388722092,0.2948396349765749,0.748596396197695,1.0354073975821603,0.720322571450259,0.2671241185549276,-0.23822338398992277
241,-0.059820762281557534,-0.2181122096597624,-0.07659155183149886,-1.421446116723645,0.24016733400545467,-0.27558013087115274,0.0,0.4365625077551839,-0.08802620586435636,0.48933045860222546,-1.0808644799786133,0.0,0.5602327682170164,-0.942066841071821,0.12156340605754234,-0.2667837486038264,-0.792062223924327,-0.9401868484804307
242,-0.3093287076215283,0.031018734908929077,-0.38604165958428954,-0.9942924658824922,-0.3875094715969738,0.47353983402079536,0.0,0.06502224481825715,0.41691230931033146,0.43636845711792477,-0.4617926654647258,0.3946320052395115,0.04630423904185944,-0.31205156158400865,0.2190739323104776,-0.0024401979331786774,0.2966668070756362,0.2055609992001845
244,-0.439745265111441,0.04714391443731935,-0.27712351672069463,-0.3802244334478191,-0.09853023174132065,0.09076833047458448,0.0,0.3094553578896821,0.15429919087376734,0.0,-0.05901972407959799,0.487356295463712,0.23356709499343933,0.3731346370850816,0.0456710539905548,-0.027298745047011203,0.26554406592824675,-0.300257420336696
250,-0.29486071591512775,-0.0003961099608925804,0.3022596895323566,-0.5588053388717363,-0.21118086784637402,0.53873270555023,0.0,0.08399209049372096,0.4536708835347765,-0.14578755612742064,-0.16977788752488931,0.29195942146452647,0.5231018630057316,-0.008918483343389395,0.20177874228410964,-0.31669220822202004,-0.10144472249697727,-0.33376631462551304
255,-0.3547556644461495,0.09971222784958592,0.01540120101921859,0.12152852303577491,-0.010899678485901019,0.0020766804989794754,0.08931875870791527,0.2268727229899101,-0.07000196192123768,0.28814572471822564,-0.017450989060144285,-0.35942468821768,0.15796062879738568,-0.11004519902764502,-0.06747715849102079,0.0024719490390123894,0.10525413809209523,-0.0041469730352453864
259,0.20902918155825906,-0.4837822639310724,0.12400857373935997,0.0,0.7408470942416658,0.564194777291412,0.0,0.6351197349641416,0.37376350460209595,2.1773530853762773,0.38452751714822536,-0.9435011628093521,1.3699130437481917,-0.5741003597332826,0.3867586650272754,-0.274896698869537,0.0,0.0
262,-0.4811864992554038,-0.26635405483172414,-0.04691788743978446,-0.04691788743978608,0.05633911815029113,0.5143947916342559,0.0,1.3602863030297883,0.8856319653710172,0.0,0.6489234830104689,-0.9325498528108003,1.1079785626450793,0.23824568243272776,1.103276147391141,-0.5578661725986569,-0.3211754790230292,0.0
271,-0.11376261496752267,-0.28930389184407335,-1.6008807796499889,1.167899815737336,-0.6869282809729849,-0.11034077961405878,0.0,-0.06086892088719568,-0.22353399626437376,0.0,-0.5504001303914208,-0.04570249950823895,0.10790972995796848,-0.21025175761206177,0.5702268626967454,-0.6215438408873909,0.0,0.0
274,-0.43966094145433565,0.6183648329582788,0.0,0.0,-0.11505515855582758,0.25415564995702267,0.0,-0.04770819345090848,0.04292070200476769,0.0,0.06278983153370549,0.0,0.28050905001997656,0.43678437299140827,-0.2646853586121558,0.039255688581470896,0.49650757879984553,-0.5542041083218759
280,-0.29255370085151683,0.4889313511661345,0.0,-1.3539368275232362,-1.1595892562870393,-1.169488794102529,0.0,-0.6731571974502012,0.3868638554423458,0.0,1.0188758330330465,0.0,-0.48988885643683605,0.6248128860317962,-0.13816075502599237,-0.35469349216716495,-1.4780343404948941,0.0
283,-0.2342836185306701,0.23538731506673027,-0.08859102426758306,-0.46033175733622594,-0.09371529879246378,-0.0951538327475976,0.0,0.45947911446890877,0.23813504837301586,0.6787295131345961,0.35950828068510604,-0.03789192166341557,0.4689478584184886,-0.18547155559710685,-0.1953083188099357,-0.2880602542476606,0.22980393083661138,-0.0008517311531930781
296,-0.23379846446853003,0.11480396053282775,0.5964133522226324,-0.7842669259895659,-0.2515917864558104,0.11661039805947962,0.0,-0.011601207437193598,-0.049803233423470566,0.28446689872990666,0.0,-0.05629406656036108,-0.18818007763606714,0.025280292006329436,-0.17216296127066266,0.08542737982387912,0.15885374698865035,0.6896380778387954
305,-0.7616798452564326,-0.027895127346034873,-1.104110091743069,0.5626181960549,-1.0449216547584657,0.261896272098171,0.0,-0.6729830982918467,-0.3050923150470353,0.0,-0.8027283911242283,0.0,0.010856773528824632,-1.4255320873935404,-0.11072339934565578,-0.3451055659952751,0.7502208198790756,0.0
308,-0.13566249000725636,-0.13410300782813855,0.1201804103800951,0.40599242368181004,0.1118766405546692,-0.26790243900830824,-0.5094006814693317,0.1058046597182835,0.04760432799795524,-0.610466228383184,0.06927619671259677,-0.5025900576621827,0.028345988981448487,-0.18645339523268076,-0.0752490002730506,0.01212011390967988,0.0454221705882646,0.07007662863530513
311,0.30882763725675766,-0.40567808638133346,0.5941884457190232,0.32153471719583576,-0.14000972166789907,-0.3644048486622148,0.0,0.47780433192876687,-0.8330586165427037,0.0,0.4700434954472007,-0.7212052673580291,-0.05010745021849252,-0.5284957283624002,-0.12347493722872054,-0.218537398142389,0.0,0.0
315,-0.26317733210285715,-0.30645907505927017,-0.37648440732654337,-0.5621844475380473,-0.4836170597303748,0.030452714443536005,0.8008982449209336,0.11552184965622445,0.8474566316800924,0.6922560603268191,0.09819546109388146,0.15031951315474898,-0.177804876778411,-0.7469099692808752,-0.5758768764937462,-0.3002687197861424,-0.06862991127653242,-0.5773722245920494
321,-1.1611709798201488,0.3250993928465707,0.24924729374218538,-1.489960591059998,-0.5557804408484035,-0.08406167408812087,0.0,0.323286529414344,0.5447921963299767,0.0,-0.3333098290061373,0.7940394900721663,0.0671006225430415,0.6847565331903169,-0.16745700173544573,0.40788520816422497,-0.47226169882869373,-0.4539267495273511
328,-0.16736345782513581,-0.08019331976611004,1.397385375709848,-0.8115855711392937,0.1488683553232287,0.6659457849819899,0.0,0.03843352583860134,-0.16235755915201724,0.4781392886046371,0.21484722117001506,-1.3587704156795464,0.32090306034081084,-0.13757775039466608,-0.013503616208935918,0.31832668463307656,0.20000394156687018,0.6147567272022352
335,0.10657626484804775,-0.17267993559959585,-0.13540682439825996,-0.13540682439825805,-0.10474572883432039,-0.07647626813724284,0.0,-0.2476781923108375,0.8603064707080823,0.6408010364223573,0.007452607168948127,0.5838330718295396,-0.45288135442625327,-0.07126975070868621,-0.18693413151956764,-0.13356961535153997,-0.19928478193425825,-0.1234039498649012
339,0.0749178819506543,-0.06135910367226534,1.0207974669688658,-0.7691526834775104,-0.18010766587223662,0.7889019621910054,0.0,-0.10411927764016188,0.3548397164539553,0.0,0.13214179127050796,-0.42028435015861554,0.7492752709678279,-0.015478439234488476,0.2228872805783685,-0.13643205399987532,0.5968233073734323,0.0
348,-0.24853366249031605,0.14366712826818712,-0.27557821549039085,0.4613878675315099,-0.03142921622582247,0.21517158459322525,0.0,0.2918497568848601,-0.006787662095562204,0.6521686964787784,0.0690502174137269,-0.42851545351809245,-0.16199325808200787,0.00875485496781911,0.30592063606175174,0.20466351742546796,-0.08035946138091507,-0.33378612832618715
358,0.0006540934975220762,0.00556856010438912,0.01069867921444395,-0.6192297416619581,0.1256779746195479,0.258309975194376,0.0,0.07624269578643368,0.11429760176013817,0.10731977947404625,0.174734205964351,0.0611501479418309,-0.21800589215324168,-0.09628796060521998,0.3755044267166302,-0.016496655274953965,-0.31490324235052997,-0.4465876178930937
362,-0.18980148871804767,0.3842172833367708,0.8560345715347377,-0.7241498365923551,-0.361187066731733,0.6624950254448861,0.0,0.2911687985998664,-0.15315367660576193,0.0,-0.3133428206803499,-0.6819551545125969,0.2083520229137003,0.09605035743140895,-0.1540967213525067,-0.09405994725448642,0.3188892993837564,-1.1988966962051582
369,-0.08418397518391547,-0.8423859460040739,0.11077288627885509,-0.09342823342083507,0.2510902239340764,0.5649248276306912,-0.6251007529055097,-0.05145268512112271,0.13223593056488378,0.07780221614877848,-0.8171382436091839,-0.7504557814102117,0.8361254060864681,-0.0845288589546687,0.3179634626434868,-0.17035338886943685,0.41368013392716385,-0.38600546392827206
370,-0.32709146233472913,0.5199219972679708,0.0,0.12009373488887574,-0.7401141660603137,0.27793443126736567,0.0,0.1197404587594368,0.2437202310721378,0.0,0.0,0.0,0.6401594341134393,1.161089927634265,0.5797689219396018,0.7851324478023269,-0.20290645533680834,1.3580705045448127
371,-0.3699598674108286,0.16075555851458836,-0.03730325405075031,0.009641195650452135,-0.12092744740948662,0.5421439843056034,0.967081781035169,0.1179237343894904,-0.17082577773448115,0.0,-0.5398893579160615,-0.03730325405075262,0.19447419238604305,0.2763635502120335,-0.2254023738397651,0.31243780771104124,0.9979475562936289,0.45763186311984927
381,-0.5801041089060288,-0.7381476670360732,-0.6654231753736373,-1.417297519617664,0.3336159212269554,-0.017778612331683586,0.0,-0.23614557444470696,-1.1958852362170256,0.0,-0.8656627742097992,-0.6654231753736414,-0.22328268191530562,-1.3752097405171226,-0.7155965650851919,-0.004578449222306446,0.6625796484391913,0.7069681145621776
383,-0.1399219662323805,-0.09019465273360862,0.254369003477452,-0.2523303301303108,-0.3201029981520382,-0.005995423503013234,0.0,0.03135001327042983,0.3164443104672782,0.37825786096217484,0.11762740744525294,-0.35021123176805086,0.30939313266998786,-0.21609043074536022,-0.04315792183181967,-0.27782127542027996,0.33113698353512544,0.1217869420268319
